# beta  beta  delta  delta  beta  delta  energy
1.171864817202070228e-03 1.171864817202070228e-03 3.749672578747886755e-03 3.749672578747886755e-03 1.171864817202070228e-03 3.749672578747886755e-03 2.958164029910269051e+02
1.171756218679962519e-03 1.171756218679962519e-03 3.748649192460532919e-03 3.748649192460532919e-03 1.171756218679962519e-03 3.748649192460532919e-03 2.958430689930209496e+02
1.171654320244401148e-03 1.171654320244401148e-03 3.747642249463324377e-03 3.747642249463324377e-03 1.171654320244401148e-03 3.747642249463324377e-03 2.958697349950149373e+02
1.171559250069340854e-03 1.171559250069340854e-03 3.746649762364932801e-03 3.746649762364932801e-03 1.171559250069340854e-03 3.746649762364932801e-03 2.958964009970089819e+02
1.171471198628320489e-03 1.171471198628320489e-03 3.745670287325203549e-03 3.745670287325203549e-03 1.171471198628320489e-03 3.745670287325203549e-03 2.959230669990029696e+02
1.171390443133331263e-03 1.171390443133331263e-03 3.744702721185144082e-03 3.744702721185144082e-03 1.171390443133331263e-03 3.744702721185144082e-03 2.959497330009970142e+02
1.171317281301273569e-03 1.171317281301273569e-03 3.743746260917491225e-03 3.743746260917491225e-03 1.171317281301273569e-03 3.743746260917491225e-03 2.959763990029910019e+02
1.171251955161621561e-03 1.171251955161621561e-03 3.742800301890320588e-03 3.742800301890320588e-03 1.171251955161621561e-03 3.742800301890320588e-03 2.960030650049850465e+02
1.171194753793901614e-03 1.171194753793901614e-03 3.741864405558971516e-03 3.741864405558971516e-03 1.171194753793901614e-03 3.741864405558971516e-03 2.960297310069790342e+02
1.171145901917357594e-03 1.171145901917357594e-03 3.740938274918669069e-03 3.740938274918669069e-03 1.171145901917357594e-03 3.740938274918669069e-03 2.960563970089730788e+02
1.171105631548062520e-03 1.171105631548062520e-03 3.740021687056348070e-03 3.740021687056348070e-03 1.171105631548062520e-03 3.740021687056348070e-03 2.960830630109670665e+02
1.171074214668636629e-03 1.171074214668636629e-03 3.739114501252403279e-03 3.739114501252403279e-03 1.171074214668636629e-03 3.739114501252403279e-03 2.961097290129611110e+02
1.171051980501121911e-03 1.171051980501121911e-03 3.738216705857569377e-03 3.738216705857569377e-03 1.171051980501121911e-03 3.738216705857569377e-03 2.961363950149551556e+02
1.171039133668983455e-03 1.171039133668983455e-03 3.737328216398583345e-03 3.737328216398583345e-03 1.171039133668983455e-03 3.737328216398583345e-03 2.961630610169491433e+02
1.171036573222745828e-03 1.171036573222745828e-03 3.736449251552718519e-03 3.736449251552718519e-03 1.171036573222745828e-03 3.736449251552718519e-03 2.961897270189431879e+02
1.171044681405590147e-03 1.171044681405590147e-03 3.735580415235299333e-03 3.735580415235299333e-03 1.171044681405590147e-03 3.735580415235299333e-03 2.962163930209371756e+02
1.171064009813622010e-03 1.171064009813622010e-03 3.734722406598684624e-03 3.734722406598684624e-03 1.171064009813622010e-03 3.734722406598684624e-03 2.962430590229312202e+02
1.171095050059926942e-03 1.171095050059926942e-03 3.733876261829729027e-03 3.733876261829729027e-03 1.171095050059926942e-03 3.733876261829729027e-03 2.962697250249252079e+02
1.171138135429686733e-03 1.171138135429686733e-03 3.733043416539559480e-03 3.733043416539559480e-03 1.171138135429686733e-03 3.733043416539559480e-03 2.962963910269192525e+02
1.171192895206419129e-03 1.171192895206419129e-03 3.732225184861789544e-03 3.732225184861789544e-03 1.171192895206419129e-03 3.732225184861789544e-03 2.963230570289132402e+02
1.171259931477745429e-03 1.171259931477745429e-03 3.731423421402633046e-03 3.731423421402633046e-03 1.171259931477745429e-03 3.731423421402633046e-03 2.963497230309072847e+02
1.171338151579429847e-03 1.171338151579429847e-03 3.730640497186190133e-03 3.730640497186190133e-03 1.171338151579429847e-03 3.730640497186190133e-03 2.963763890329012725e+02
1.171426316135741651e-03 1.171426316135741651e-03 3.729878456828379651e-03 3.729878456828379651e-03 1.171426316135741651e-03 3.729878456828379651e-03 2.964030550348953170e+02
1.171522662380196193e-03 1.171522662380196193e-03 3.729139346968921714e-03 3.729139346968921714e-03 1.171522662380196193e-03 3.729139346968921714e-03 2.964297210368893047e+02
1.171624862429845870e-03 1.171624862429845870e-03 3.728425036950639652e-03 3.728425036950639652e-03 1.171624862429845870e-03 3.728425036950639652e-03 2.964563870388833493e+02
1.171730055932141681e-03 1.171730055932141681e-03 3.727737153322621590e-03 3.727737153322621590e-03 1.171730055932141681e-03 3.727737153322621590e-03 2.964830530408773370e+02
1.171834340121514356e-03 1.171834340121514356e-03 3.727076276323479896e-03 3.727076276323479896e-03 1.171834340121514356e-03 3.727076276323479896e-03 2.965097190428713816e+02
1.171935251446462210e-03 1.171935251446462210e-03 3.726442803615513059e-03 3.726442803615513059e-03 1.171935251446462210e-03 3.726442803615513059e-03 2.965363850448653693e+02
1.172028354057250187e-03 1.172028354057250187e-03 3.725836887890581969e-03 3.725836887890581969e-03 1.172028354057250187e-03 3.725836887890581969e-03 2.965630510468594139e+02
1.172109666891749244e-03 1.172109666891749244e-03 3.725257357684433335e-03 3.725257357684433335e-03 1.172109666891749244e-03 3.725257357684433335e-03 2.965897170488534584e+02
1.172175359330847755e-03 1.172175359330847755e-03 3.724702326883062159e-03 3.724702326883062159e-03 1.172175359330847755e-03 3.724702326883062159e-03 2.966163830508474462e+02
1.172221900730478685e-03 1.172221900730478685e-03 3.724169185298757939e-03 3.724169185298757939e-03 1.172221900730478685e-03 3.724169185298757939e-03 2.966430490528414907e+02
1.172245967738383497e-03 1.172245967738383497e-03 3.723654304889158478e-03 3.723654304889158478e-03 1.172245967738383497e-03 3.723654304889158478e-03 2.966697150548354784e+02
1.172245842862816578e-03 1.172245842862816578e-03 3.723153681076693186e-03 3.723153681076693186e-03 1.172245842862816578e-03 3.723153681076693186e-03 2.966963810568295230e+02
1.172219640500841119e-03 1.172219640500841119e-03 3.722663040713821824e-03 3.722663040713821824e-03 1.172219640500841119e-03 3.722663040713821824e-03 2.967230470588235107e+02
1.172166743317013503e-03 1.172166743317013503e-03 3.722177479880293613e-03 3.722177479880293613e-03 1.172166743317013503e-03 3.722177479880293613e-03 2.967497130608175553e+02
1.172087593004943369e-03 1.172087593004943369e-03 3.721692056801669240e-03 3.721692056801669240e-03 1.172087593004943369e-03 3.721692056801669240e-03 2.967763790628115430e+02
1.171983697599612547e-03 1.171983697599612547e-03 3.721201964229416299e-03 3.721201964229416299e-03 1.171983697599612547e-03 3.721201964229416299e-03 2.968030450648055876e+02
1.171857792658621356e-03 1.171857792658621356e-03 3.720702981802408681e-03 3.720702981802408681e-03 1.171857792658621356e-03 3.720702981802408681e-03 2.968297110667995753e+02
1.171713036849521489e-03 1.171713036849521489e-03 3.720191476771195736e-03 3.720191476771195736e-03 1.171713036849521489e-03 3.720191476771195736e-03 2.968563770687936199e+02
1.171553779576730734e-03 1.171553779576730734e-03 3.719664568133010819e-03 3.719664568133010819e-03 1.171553779576730734e-03 3.719664568133010819e-03 2.968830430707876076e+02
1.171384818061640054e-03 1.171384818061640054e-03 3.719120598836037420e-03 3.719120598836037420e-03 1.171384818061640054e-03 3.719120598836037420e-03 2.969097090727816521e+02
1.171211178730442249e-03 1.171211178730442249e-03 3.718559122197410364e-03 3.718559122197410364e-03 1.171211178730442249e-03 3.718559122197410364e-03 2.969363750747756399e+02
1.171037814002332108e-03 1.171037814002332108e-03 3.717980903223025522e-03 3.717980903223025522e-03 1.171037814002332108e-03 3.717980903223025522e-03 2.969630410767696844e+02
1.170869588538133105e-03 1.170869588538133105e-03 3.717388259672980456e-03 3.717388259672980456e-03 1.170869588538133105e-03 3.717388259672980456e-03 2.969897070787636721e+02
1.170709615568950659e-03 1.170709615568950659e-03 3.716784379068969243e-03 3.716784379068969243e-03 1.170709615568950659e-03 3.716784379068969243e-03 2.970163730807577167e+02
1.170560951422410217e-03 1.170560951422410217e-03 3.716173067686867094e-03 3.716173067686867094e-03 1.170560951422410217e-03 3.716173067686867094e-03 2.970430390827517613e+02
1.170425129393211968e-03 1.170425129393211968e-03 3.715559025873406938e-03 3.715559025873406938e-03 1.170425129393211968e-03 3.715559025873406938e-03 2.970697050847457490e+02
1.170302270302228101e-03 1.170302270302228101e-03 3.714947138678671539e-03 3.714947138678671539e-03 1.170302270302228101e-03 3.714947138678671539e-03 2.970963710867397936e+02
1.170191087868017012e-03 1.170191087868017012e-03 3.714342111631295171e-03 3.714342111631295171e-03 1.170191087868017012e-03 3.714342111631295171e-03 2.971230370887337813e+02
1.170088987468136674e-03 1.170088987468136674e-03 3.713748087597512799e-03 3.713748087597512799e-03 1.170088987468136674e-03 3.713748087597512799e-03 2.971497030907278258e+02
1.169992333168537154e-03 1.169992333168537154e-03 3.713168394813645082e-03 3.713168394813645082e-03 1.169992333168537154e-03 3.713168394813645082e-03 2.971763690927218136e+02
1.169896418733567048e-03 1.169896418733567048e-03 3.712605130546830622e-03 3.712605130546830622e-03 1.169896418733567048e-03 3.712605130546830622e-03 2.972030350947158581e+02
1.169796320541794136e-03 1.169796320541794136e-03 3.712058979521590859e-03 3.712058979521590859e-03 1.169796320541794136e-03 3.712058979521590859e-03 2.972297010967098458e+02
1.169686971133052740e-03 1.169686971133052740e-03 3.711529280872770658e-03 3.711529280872770658e-03 1.169686971133052740e-03 3.711529280872770658e-03 2.972563670987038904e+02
1.169563625015467099e-03 1.169563625015467099e-03 3.711013971320293280e-03 3.711013971320293280e-03 1.169563625015467099e-03 3.711013971320293280e-03 2.972830331006978781e+02
1.169422239112957555e-03 1.169422239112957555e-03 3.710509691937442962e-03 3.710509691937442962e-03 1.169422239112957555e-03 3.710509691937442962e-03 2.973096991026919227e+02
1.169260090509045662e-03 1.169260090509045662e-03 3.710012368971894649e-03 3.710012368971894649e-03 1.169260090509045662e-03 3.710012368971894649e-03 2.973363651046859104e+02
1.169074867479374556e-03 1.169074867479374556e-03 3.709517143962399142e-03 3.709517143962399142e-03 1.169074867479374556e-03 3.709517143962399142e-03 2.973630311066799550e+02
1.168866246459111542e-03 1.168866246459111542e-03 3.709018615952172204e-03 3.709018615952172204e-03 1.168866246459111542e-03 3.709018615952172204e-03 2.973896971086739427e+02
1.168635114890254328e-03 1.168635114890254328e-03 3.708511655851203046e-03 3.708511655851203046e-03 1.168635114890254328e-03 3.708511655851203046e-03 2.974163631106679873e+02
1.168383560571383418e-03 1.168383560571383418e-03 3.707991530629486422e-03 3.707991530629486422e-03 1.168383560571383418e-03 3.707991530629486422e-03 2.974430291126620318e+02
1.168114712649142000e-03 1.168114712649142000e-03 3.707454072108890691e-03 3.707454072108890691e-03 1.168114712649142000e-03 3.707454072108890691e-03 2.974696951146560195e+02
1.167833198734496156e-03 1.167833198734496156e-03 3.706896673295352086e-03 3.706896673295352086e-03 1.167833198734496156e-03 3.706896673295352086e-03 2.974963611166500641e+02
1.167542139211623278e-03 1.167542139211623278e-03 3.706317388000330854e-03 3.706317388000330854e-03 1.167542139211623278e-03 3.706317388000330854e-03 2.975230271186440518e+02
1.167246621184128263e-03 1.167246621184128263e-03 3.705714789486251257e-03 3.705714789486251257e-03 1.167246621184128263e-03 3.705714789486251257e-03 2.975496931206380964e+02
1.166951248008543879e-03 1.166951248008543879e-03 3.705089071493368469e-03 3.705089071493368469e-03 1.166951248008543879e-03 3.705089071493368469e-03 2.975763591226320841e+02
1.166660190798035060e-03 1.166660190798035060e-03 3.704441326336192601e-03 3.704441326336192601e-03 1.166660190798035060e-03 3.704441326336192601e-03 2.976030251246261287e+02
1.166377083740732139e-03 1.166377083740732139e-03 3.703773279210521938e-03 3.703773279210521938e-03 1.166377083740732139e-03 3.703773279210521938e-03 2.976296911266201164e+02
1.166105547979832046e-03 1.166105547979832046e-03 3.703087843248554188e-03 3.703087843248554188e-03 1.166105547979832046e-03 3.703087843248554188e-03 2.976563571286141610e+02
1.165846538347969615e-03 1.165846538347969615e-03 3.702387888109593805e-03 3.702387888109593805e-03 1.165846538347969615e-03 3.702387888109593805e-03 2.976830231306081487e+02
1.165602052308980022e-03 1.165602052308980022e-03 3.701675918431081378e-03 3.701675918431081378e-03 1.165602052308980022e-03 3.701675918431081378e-03 2.977096891326021932e+02
1.165372959456907826e-03 1.165372959456907826e-03 3.700955011368504358e-03 3.700955011368504358e-03 1.165372959456907826e-03 3.700955011368504358e-03 2.977363551345961810e+02
1.165159414205540122e-03 1.165159414205540122e-03 3.700228041368224235e-03 3.700228041368224235e-03 1.165159414205540122e-03 3.700228041368224235e-03 2.977630211365902255e+02
1.164961054035531423e-03 1.164961054035531423e-03 3.699497577695453482e-03 3.699497577695453482e-03 1.164961054035531423e-03 3.699497577695453482e-03 2.977896871385842132e+02
1.164777118532449567e-03 1.164777118532449567e-03 3.698765782903838673e-03 3.698765782903838673e-03 1.164777118532449567e-03 3.698765782903838673e-03 2.978163531405782578e+02
1.164606887240407116e-03 1.164606887240407116e-03 3.698034734827375380e-03 3.698034734827375380e-03 1.164606887240407116e-03 3.698034734827375380e-03 2.978430191425723024e+02
1.164448525851576478e-03 1.164448525851576478e-03 3.697305912091400793e-03 3.697305912091400793e-03 1.164448525851576478e-03 3.697305912091400793e-03 2.978696851445662901e+02
1.164301029810244732e-03 1.164301029810244732e-03 3.696580169696542500e-03 3.696580169696542500e-03 1.164301029810244732e-03 3.696580169696542500e-03 2.978963511465603347e+02
1.164163183610749394e-03 1.164163183610749394e-03 3.695858332815483722e-03 3.695858332815483722e-03 1.164163183610749394e-03 3.695858332815483722e-03 2.979230171485543224e+02
1.164033788093270846e-03 1.164033788093270846e-03 3.695140925669367516e-03 3.695140925669367516e-03 1.164033788093270846e-03 3.695140925669367516e-03 2.979496831505483669e+02
1.163911747266706091e-03 1.163911747266706091e-03 3.694428209206171085e-03 3.694428209206171085e-03 1.163911747266706091e-03 3.694428209206171085e-03 2.979763491525423547e+02
1.163796228686341709e-03 1.163796228686341709e-03 3.693720404006149878e-03 3.693720404006149878e-03 1.163796228686341709e-03 3.693720404006149878e-03 2.980030151545363992e+02
1.163686111514507845e-03 1.163686111514507845e-03 3.693017516163687574e-03 3.693017516163687574e-03 1.163686111514507845e-03 3.693017516163687574e-03 2.980296811565303869e+02
1.163580791352516065e-03 1.163580791352516065e-03 3.692319355543082719e-03 3.692319355543082719e-03 1.163580791352516065e-03 3.692319355543082719e-03 2.980563471585244315e+02
1.163479684404170305e-03 1.163479684404170305e-03 3.691625813962858948e-03 3.691625813962858948e-03 1.163479684404170305e-03 3.691625813962858948e-03 2.980830131605184192e+02
1.163382278365389030e-03 1.163382278365389030e-03 3.690936749529382700e-03 3.690936749529382700e-03 1.163382278365389030e-03 3.690936749529382700e-03 2.981096791625124638e+02
1.163288140011128728e-03 1.163288140011128728e-03 3.690251992549901071e-03 3.690251992549901071e-03 1.163288140011128728e-03 3.690251992549901071e-03 2.981363451645064515e+02
1.163196962024374463e-03 1.163196962024374463e-03 3.689571431530743427e-03 3.689571431530743427e-03 1.163196962024374463e-03 3.689571431530743427e-03 2.981630111665004961e+02
1.163108298643195397e-03 1.163108298643195397e-03 3.688894917968595089e-03 3.688894917968595089e-03 1.163108298643195397e-03 3.688894917968595089e-03 2.981896771684944838e+02
1.163021916140304654e-03 1.163021916140304654e-03 3.688222255095387637e-03 3.688222255095387637e-03 1.163021916140304654e-03 3.688222255095387637e-03 2.982163431704885284e+02
1.162937572857671627e-03 1.162937572857671627e-03 3.687553307261128097e-03 3.687553307261128097e-03 1.162937572857671627e-03 3.687553307261128097e-03 2.982430091724825161e+02
1.162855041142161691e-03 1.162855041142161691e-03 3.686887936919328815e-03 3.686887936919328815e-03 1.162855041142161691e-03 3.686887936919328815e-03 2.982696751744765606e+02
1.162774116154783157e-03 1.162774116154783157e-03 3.686225997492123627e-03 3.686225997492123627e-03 1.162774116154783157e-03 3.686225997492123627e-03 2.982963411764706052e+02
1.162694642246855014e-03 1.162694642246855014e-03 3.685567364808292352e-03 3.685567364808292352e-03 1.162694642246855014e-03 3.685567364808292352e-03 2.983230071784645929e+02
1.162616407647757560e-03 1.162616407647757560e-03 3.684911895919654352e-03 3.684911895919654352e-03 1.162616407647757560e-03 3.684911895919654352e-03 2.983496731804586375e+02
1.162539296053373200e-03 1.162539296053373200e-03 3.684259425073696786e-03 3.684259425073696786e-03 1.162539296053373200e-03 3.684259425073696786e-03 2.983763391824526252e+02
1.162463198359773133e-03 1.162463198359773133e-03 3.683609812633599750e-03 3.683609812633599750e-03 1.162463198359773133e-03 3.683609812633599750e-03 2.984030051844466698e+02
1.162388021887512078e-03 1.162388021887512078e-03 3.682962922339949336e-03 3.682962922339949336e-03 1.162388021887512078e-03 3.682962922339949336e-03 2.984296711864406575e+02
1.162313694190783521e-03 1.162313694190783521e-03 3.682318623291035067e-03 3.682318623291035067e-03 1.162313694190783521e-03 3.682318623291035067e-03 2.984563371884347021e+02
1.162240160479538877e-03 1.162240160479538877e-03 3.681676792560436597e-03 3.681676792560436597e-03 1.162240160479538877e-03 3.681676792560436597e-03 2.984830031904286898e+02
1.162167387114269000e-03 1.162167387114269000e-03 3.681037324195083824e-03 3.681037324195083824e-03 1.162167387114269000e-03 3.681037324195083824e-03 2.985096691924227343e+02
1.162095332642028214e-03 1.162095332642028214e-03 3.680400119511391139e-03 3.680400119511391139e-03 1.162095332642028214e-03 3.680400119511391139e-03 2.985363351944167221e+02
1.162023983256556779e-03 1.162023983256556779e-03 3.679765086857631970e-03 3.679765086857631970e-03 1.162023983256556779e-03 3.679765086857631970e-03 2.985630011964107666e+02
1.161953325928151729e-03 1.161953325928151729e-03 3.679132152939077090e-03 3.679132152939077090e-03 1.161953325928151729e-03 3.679132152939077090e-03 2.985896671984047543e+02
1.161883348938673151e-03 1.161883348938673151e-03 3.678501254707474116e-03 3.678501254707474116e-03 1.161883348938673151e-03 3.678501254707474116e-03 2.986163332003987989e+02
1.161814041455326964e-03 1.161814041455326964e-03 3.677872338857033144e-03 3.677872338857033144e-03 1.161814041455326964e-03 3.677872338857033144e-03 2.986429992023927866e+02
1.161745385421154679e-03 1.161745385421154679e-03 3.677245353702499140e-03 3.677245353702499140e-03 1.161745385421154679e-03 3.677245353702499140e-03 2.986696652043868312e+02
1.161677377073547148e-03 1.161677377073547148e-03 3.676620253728422622e-03 3.676620253728422622e-03 1.161677377073547148e-03 3.676620253728422622e-03 2.986963312063808189e+02
1.161610002163651406e-03 1.161610002163651406e-03 3.675997002671673505e-03 3.675997002671673505e-03 1.161610002163651406e-03 3.675997002671673505e-03 2.987229972083748635e+02
1.161543244369241546e-03 1.161543244369241546e-03 3.675375563088196986e-03 3.675375563088196986e-03 1.161543244369241546e-03 3.675375563088196986e-03 2.987496632103689080e+02
1.161477089410578286e-03 1.161477089410578286e-03 3.674755897867695159e-03 3.674755897867695159e-03 1.161477089410578286e-03 3.674755897867695159e-03 2.987763292123628958e+02
1.161411523360936617e-03 1.161411523360936617e-03 3.674137973799430912e-03 3.674137973799430912e-03 1.161411523360936617e-03 3.674137973799430912e-03 2.988029952143569403e+02
1.161346517111736627e-03 1.161346517111736627e-03 3.673521742809705577e-03 3.673521742809705577e-03 1.161346517111736627e-03 3.673521742809705577e-03 2.988296612163509280e+02
1.161282088816975502e-03 1.161282088816975502e-03 3.672907163492233635e-03 3.672907163492233635e-03 1.161282088816975502e-03 3.672907163492233635e-03 2.988563272183449726e+02
1.161218226040293356e-03 1.161218226040293356e-03 3.672294210206591709e-03 3.672294210206591709e-03 1.161218226040293356e-03 3.672294210206591709e-03 2.988829932203389603e+02
1.161154921918289501e-03 1.161154921918289501e-03 3.671682847150038384e-03 3.671682847150038384e-03 1.161154921918289501e-03 3.671682847150038384e-03 2.989096592223330049e+02
1.161092178147388621e-03 1.161092178147388621e-03 3.671073039561689819e-03 3.671073039561689819e-03 1.161092178147388621e-03 3.671073039561689819e-03 2.989363252243269926e+02
1.161030000209912561e-03 1.161030000209912561e-03 3.670464761613910411e-03 3.670464761613910411e-03 1.161030000209912561e-03 3.670464761613910411e-03 2.989629912263210372e+02
1.160968370735581410e-03 1.160968370735581410e-03 3.669857968268581960e-03 3.669857968268581960e-03 1.160968370735581410e-03 3.669857968268581960e-03 2.989896572283150249e+02
1.160907345647423745e-03 1.160907345647423745e-03 3.669252629985462685e-03 3.669252629985462685e-03 1.160907345647423745e-03 3.669252629985462685e-03 2.990163232303090695e+02
1.160846928881021029e-03 1.160846928881021029e-03 3.668648747147237356e-03 3.668648747147237356e-03 1.160846928881021029e-03 3.668648747147237356e-03 2.990429892323030572e+02
1.160787126535052114e-03 1.160787126535052114e-03 3.668046308004924844e-03 3.668046308004924844e-03 1.160787126535052114e-03 3.668046308004924844e-03 2.990696552342971017e+02
1.160727949906010690e-03 1.160727949906010690e-03 3.667445304046215802e-03 3.667445304046215802e-03 1.160727949906010690e-03 3.667445304046215802e-03 2.990963212362911463e+02
1.160669406485249347e-03 1.160669406485249347e-03 3.666845733972272457e-03 3.666845733972272457e-03 1.160669406485249347e-03 3.666845733972272457e-03 2.991229872382851340e+02
1.160611497650683444e-03 1.160611497650683444e-03 3.666247607318627762e-03 3.666247607318627762e-03 1.160611497650683444e-03 3.666247607318627762e-03 2.991496532402791786e+02
1.160554177885522991e-03 1.160554177885522991e-03 3.665650900278737308e-03 3.665650900278737308e-03 1.160554177885522991e-03 3.665650900278737308e-03 2.991763192422731663e+02
1.160497495860881570e-03 1.160497495860881570e-03 3.665055600878719573e-03 3.665055600878719573e-03 1.160497495860881570e-03 3.665055600878719573e-03 2.992029852442672109e+02
1.160441415291913608e-03 1.160441415291913608e-03 3.664461726029902798e-03 3.664461726029902798e-03 1.160441415291913608e-03 3.664461726029902798e-03 2.992296512462611986e+02
1.160385894805459001e-03 1.160385894805459001e-03 3.663869254956621073e-03 3.663869254956621073e-03 1.160385894805459001e-03 3.663869254956621073e-03 2.992563172482552432e+02
1.160330901306181597e-03 1.160330901306181597e-03 3.663278147474611796e-03 3.663278147474611796e-03 1.160330901306181597e-03 3.663278147474611796e-03 2.992829832502492309e+02
1.160276403294509349e-03 1.160276403294509349e-03 3.662688355302784037e-03 3.662688355302784037e-03 1.160276403294509349e-03 3.662688355302784037e-03 2.993096492522432754e+02
1.160222330232356033e-03 1.160222330232356033e-03 3.662099767284012625e-03 3.662099767284012625e-03 1.160222330232356033e-03 3.662099767284012625e-03 2.993363152542372632e+02
1.160168751656792847e-03 1.160168751656792847e-03 3.661512267260199228e-03 3.661512267260199228e-03 1.160168751656792847e-03 3.661512267260199228e-03 2.993629812562313077e+02
1.160115668716757073e-03 1.160115668716757073e-03 3.660925761043048662e-03 3.660925761043048662e-03 1.160115668716757073e-03 3.660925761043048662e-03 2.993896472582252954e+02
1.160063115646671082e-03 1.160063115646671082e-03 3.660340103263002524e-03 3.660340103263002524e-03 1.160063115646671082e-03 3.660340103263002524e-03 2.994163132602193400e+02
1.160011183762886273e-03 1.160011183762886273e-03 3.659755129873769504e-03 3.659755129873769504e-03 1.160011183762886273e-03 3.659755129873769504e-03 2.994429792622133277e+02
1.159960014194776241e-03 1.159960014194776241e-03 3.659170685191307122e-03 3.659170685191307122e-03 1.159960014194776241e-03 3.659170685191307122e-03 2.994696452642073723e+02
1.159909747551261545e-03 1.159909747551261545e-03 3.658586568428471523e-03 3.658586568428471523e-03 1.159909747551261545e-03 3.658586568428471523e-03 2.994963112662013600e+02
1.159860735649339593e-03 1.159860735649339593e-03 3.658002614595402390e-03 3.658002614595402390e-03 1.159860735649339593e-03 3.658002614595402390e-03 2.995229772681954046e+02
1.159813290451504417e-03 1.159813290451504417e-03 3.657418743212143691e-03 3.657418743212143691e-03 1.159813290451504417e-03 3.657418743212143691e-03 2.995496432701894491e+02
1.159767787110668009e-03 1.159767787110668009e-03 3.656834882867163357e-03 3.656834882867163357e-03 1.159767787110668009e-03 3.656834882867163357e-03 2.995763092721834369e+02
1.159724686752610506e-03 1.159724686752610506e-03 3.656251018764042956e-03 3.656251018764042956e-03 1.159724686752610506e-03 3.656251018764042956e-03 2.996029752741774814e+02
1.159684513039023175e-03 1.159684513039023175e-03 3.655667241344242799e-03 3.655667241344242799e-03 1.159684513039023175e-03 3.655667241344242799e-03 2.996296412761714691e+02
1.159647748330844535e-03 1.159647748330844535e-03 3.655083664292521975e-03 3.655083664292521975e-03 1.159647748330844535e-03 3.655083664292521975e-03 2.996563072781655137e+02
1.159615155338935633e-03 1.159615155338935633e-03 3.654500551747579245e-03 3.654500551747579245e-03 1.159615155338935633e-03 3.654500551747579245e-03 2.996829732801595014e+02
1.159587364621509969e-03 1.159587364621509969e-03 3.653918406341207133e-03 3.653918406341207133e-03 1.159587364621509969e-03 3.653918406341207133e-03 2.997096392821535460e+02
1.159564986453993224e-03 1.159564986453993224e-03 3.653337844432490936e-03 3.653337844432490936e-03 1.159564986453993224e-03 3.653337844432490936e-03 2.997363052841475337e+02
1.159548631392577807e-03 1.159548631392577807e-03 3.652759654331073046e-03 3.652759654331073046e-03 1.159548631392577807e-03 3.652759654331073046e-03 2.997629712861415783e+02
1.159538835195793706e-03 1.159538835195793706e-03 3.652184838917616957e-03 3.652184838917616957e-03 1.159538835195793706e-03 3.652184838917616957e-03 2.997896372881355660e+02
1.159536008209854962e-03 1.159536008209854962e-03 3.651614653002831137e-03 3.651614653002831137e-03 1.159536008209854962e-03 3.651614653002831137e-03 2.998163032901296106e+02
1.159540167182724398e-03 1.159540167182724398e-03 3.651050383376201747e-03 3.651050383376201747e-03 1.159540167182724398e-03 3.651050383376201747e-03 2.998429692921235983e+02
1.159551600123406249e-03 1.159551600123406249e-03 3.650493560342530069e-03 3.650493560342530069e-03 1.159551600123406249e-03 3.650493560342530069e-03 2.998696352941176428e+02
1.159569944320374335e-03 1.159569944320374335e-03 3.649946071676509612e-03 3.649946071676509612e-03 1.159569944320374335e-03 3.649946071676509612e-03 2.998963012961116306e+02
1.159594398681703222e-03 1.159594398681703222e-03 3.649409780877456173e-03 3.649409780877456173e-03 1.159594398681703222e-03 3.649409780877456173e-03 2.999229672981056751e+02
1.159623802484445031e-03 1.159623802484445031e-03 3.648886527227258435e-03 3.648886527227258435e-03 1.159623802484445031e-03 3.648886527227258435e-03 2.999496333000996628e+02
1.159656517363847738e-03 1.159656517363847738e-03 3.648378129292767329e-03 3.648378129292767329e-03 1.159656517363847738e-03 3.648378129292767329e-03 2.999762993020937074e+02
1.159690132694958867e-03 1.159690132694958867e-03 3.647885951582646464e-03 3.647885951582646464e-03 1.159690132694958867e-03 3.647885951582646464e-03 3.000029653040877520e+02
1.159722499483195873e-03 1.159722499483195873e-03 3.647411109227745481e-03 3.647411109227745481e-03 1.159722499483195873e-03 3.647411109227745481e-03 3.000296313060817397e+02
1.159750545234482320e-03 1.159750545234482320e-03 3.646954517449980428e-03 3.646954517449980428e-03 1.159750545234482320e-03 3.646954517449980428e-03 3.000562973080757843e+02
1.159770820962385167e-03 1.159770820962385167e-03 3.646516296422783274e-03 3.646516296422783274e-03 1.159770820962385167e-03 3.646516296422783274e-03 3.000829633100697720e+02
1.159779813265472649e-03 1.159779813265472649e-03 3.646095792860416449e-03 3.646095792860416449e-03 1.159779813265472649e-03 3.646095792860416449e-03 3.001096293120638165e+02
1.159774008969558954e-03 1.159774008969558954e-03 3.645691605386388104e-03 3.645691605386388104e-03 1.159774008969558954e-03 3.645691605386388104e-03 3.001362953140578043e+02
1.159749989019395961e-03 1.159749989019395961e-03 3.645301409632744922e-03 3.645301409632744922e-03 1.159749989019395961e-03 3.645301409632744922e-03 3.001629613160518488e+02
1.159705112816674212e-03 1.159705112816674212e-03 3.644922191512918030e-03 3.644922191512918030e-03 1.159705112816674212e-03 3.644922191512918030e-03 3.001896273180458365e+02
1.159637019857082596e-03 1.159637019857082596e-03 3.644550363536927864e-03 3.644550363536927864e-03 1.159637019857082596e-03 3.644550363536927864e-03 3.002162933200398811e+02
