# beta  beta  delta  delta  beta  delta  energy
1.699839496743357628e-08 1.699839496743357628e-08 2.545966328997440603e-03 2.545966328997440603e-03 1.699839496743357628e-08 2.545966328997440603e-03 2.958430689930209496e+02
1.681573377081513670e-08 1.681573377081513670e-08 2.545504832470331467e-03 2.545504832470331467e-03 1.681573377081513670e-08 2.545504832470331467e-03 2.958697349950149373e+02
1.667377573283695332e-08 1.667377573283695332e-08 2.545043543804889879e-03 2.545043543804889879e-03 1.667377573283695332e-08 2.545043543804889879e-03 2.958964009970089819e+02
1.657365738104149353e-08 1.657365738104149353e-08 2.544582454341518495e-03 2.544582454341518495e-03 1.657365738104149353e-08 2.544582454341518495e-03 2.959230669990029696e+02
1.651703279811857651e-08 1.651703279811857651e-08 2.544121557453414041e-03 2.544121557453414041e-03 1.651703279811857651e-08 2.544121557453414041e-03 2.959497330009970142e+02
1.650567841643351361e-08 1.650567841643351361e-08 2.543660848304634108e-03 2.543660848304634108e-03 1.650567841643351361e-08 2.543660848304634108e-03 2.959763990029910019e+02
1.654103838995739674e-08 1.654103838995739674e-08 2.543200323243044979e-03 2.543200323243044979e-03 1.654103838995739674e-08 2.543200323243044979e-03 2.960030650049850465e+02
1.662483761317028318e-08 1.662483761317028318e-08 2.542739979607528365e-03 2.542739979607528365e-03 1.662483761317028318e-08 2.542739979607528365e-03 2.960297310069790342e+02
1.675841695253686365e-08 1.675841695253686365e-08 2.542279815581527814e-03 2.542279815581527814e-03 1.675841695253686365e-08 2.542279815581527814e-03 2.960563970089730788e+02
1.694316081359562646e-08 1.694316081359562646e-08 2.541819829790605001e-03 2.541819829790605001e-03 1.694316081359562646e-08 2.541819829790605001e-03 2.960830630109670665e+02
1.718069207619936638e-08 1.718069207619936638e-08 2.541360021350740506e-03 2.541360021350740506e-03 1.718069207619936638e-08 2.541360021350740506e-03 2.961097290129611110e+02
1.747297515912035600e-08 1.747297515912035600e-08 2.540900390148095270e-03 2.540900390148095270e-03 1.747297515912035600e-08 2.540900390148095270e-03 2.961363950149551556e+02
1.782123102038166288e-08 1.782123102038166288e-08 2.540440935634298049e-03 2.540440935634298049e-03 1.782123102038166288e-08 2.540440935634298049e-03 2.961630610169491433e+02
1.823082415860569489e-08 1.823082415860569489e-08 2.539981659069837083e-03 2.539981659069837083e-03 1.823082415860569489e-08 2.539981659069837083e-03 2.961897270189431879e+02
1.870403536164437413e-08 1.870403536164437413e-08 2.539522564013877489e-03 2.539522564013877489e-03 1.870403536164437413e-08 2.539522564013877489e-03 2.962163930209371756e+02
1.924415592047455505e-08 1.924415592047455505e-08 2.539063654593863312e-03 2.539063654593863312e-03 1.924415592047455505e-08 2.539063654593863312e-03 2.962430590229312202e+02
1.985411921653027669e-08 1.985411921653027669e-08 2.538604936948264494e-03 2.538604936948264494e-03 1.985411921653027669e-08 2.538604936948264494e-03 2.962697250249252079e+02
2.053591391274319056e-08 2.053591391274319056e-08 2.538146419598886691e-03 2.538146419598886691e-03 2.053591391274319056e-08 2.538146419598886691e-03 2.962963910269192525e+02
2.128732800124503186e-08 2.128732800124503186e-08 2.537688110342695667e-03 2.537688110342695667e-03 2.128732800124503186e-08 2.537688110342695667e-03 2.963230570289132402e+02
2.211195404821498310e-08 2.211195404821498310e-08 2.537230020201589661e-03 2.537230020201589661e-03 2.211195404821498310e-08 2.537230020201589661e-03 2.963497230309072847e+02
2.300327229341520229e-08 2.300327229341520229e-08 2.536772163278868796e-03 2.536772163278868796e-03 2.300327229341520229e-08 2.536772163278868796e-03 2.963763890329012725e+02
2.395388757143518816e-08 2.395388757143518816e-08 2.536314551730202340e-03 2.536314551730202340e-03 2.395388757143518816e-08 2.536314551730202340e-03 2.964030550348953170e+02
2.495328172389369496e-08 2.495328172389369496e-08 2.535857197723359255e-03 2.535857197723359255e-03 2.495328172389369496e-08 2.535857197723359255e-03 2.964297210368893047e+02
2.598756462846513877e-08 2.598756462846513877e-08 2.535400112368217749e-03 2.535400112368217749e-03 2.598756462846513877e-08 2.535400112368217749e-03 2.964563870388833493e+02
2.703966899775456161e-08 2.703966899775456161e-08 2.534943305325937715e-03 2.534943305325937715e-03 2.703966899775456161e-08 2.534943305325937715e-03 2.964830530408773370e+02
2.808630762449874348e-08 2.808630762449874348e-08 2.534486780014533723e-03 2.534486780014533723e-03 2.808630762449874348e-08 2.534486780014533723e-03 2.965097190428713816e+02
2.911278087276920299e-08 2.911278087276920299e-08 2.534030538762612264e-03 2.534030538762612264e-03 2.911278087276920299e-08 2.534030538762612264e-03 2.965363850448653693e+02
3.009262070321851350e-08 3.009262070321851350e-08 2.533574582437095758e-03 2.533574582437095758e-03 3.009262070321851350e-08 2.533574582437095758e-03 2.965630510468594139e+02
3.100207272493639548e-08 3.100207272493639548e-08 2.533118904003880435e-03 2.533118904003880435e-03 3.100207272493639548e-08 2.533118904003880435e-03 2.965897170488534584e+02
3.181828021760854517e-08 3.181828021760854517e-08 2.532663492164665894e-03 2.532663492164665894e-03 3.181828021760854517e-08 2.532663492164665894e-03 2.966163830508474462e+02
3.252017636636535996e-08 3.252017636636535996e-08 2.532208331300721867e-03 2.532208331300721867e-03 3.252017636636535996e-08 2.532208331300721867e-03 2.966430490528414907e+02
3.308793123502099688e-08 3.308793123502099688e-08 2.531753399719949282e-03 2.531753399719949282e-03 3.308793123502099688e-08 2.531753399719949282e-03 2.966697150548354784e+02
3.351129681269645817e-08 3.351129681269645817e-08 2.531298673483533667e-03 2.531298673483533667e-03 3.351129681269645817e-08 2.531298673483533667e-03 2.966963810568295230e+02
3.377902199463035506e-08 3.377902199463035506e-08 2.530844127050153360e-03 2.530844127050153360e-03 3.377902199463035506e-08 2.530844127050153360e-03 2.967230470588235107e+02
3.388742323518284377e-08 3.388742323518284377e-08 2.530389731114774266e-03 2.530389731114774266e-03 3.388742323518284377e-08 2.530389731114774266e-03 2.967497130608175553e+02
3.383913605394115562e-08 3.383913605394115562e-08 2.529935456146498694e-03 2.529935456146498694e-03 3.383913605394115562e-08 2.529935456146498694e-03 2.967763790628115430e+02
3.364315866717483445e-08 3.364315866717483445e-08 2.529481273417140581e-03 2.529481273417140581e-03 3.364315866717483445e-08 2.529481273417140581e-03 2.968030450648055876e+02
3.331581373183533017e-08 3.331581373183533017e-08 2.529027157700400579e-03 2.529027157700400579e-03 3.331581373183533017e-08 2.529027157700400579e-03 2.968297110667995753e+02
3.287594853756996225e-08 3.287594853756996225e-08 2.528573087276162965e-03 2.528573087276162965e-03 3.287594853756996225e-08 2.528573087276162965e-03 2.968563770687936199e+02
3.234951531970182870e-08 3.234951531970182870e-08 2.528119044909891890e-03 2.528119044909891890e-03 3.234951531970182870e-08 2.528119044909891890e-03 2.968830430707876076e+02
3.176513836930214096e-08 3.176513836930214096e-08 2.527665020670200480e-03 2.527665020670200480e-03 3.176513836930214096e-08 2.527665020670200480e-03 2.969097090727816521e+02
3.115280960760116774e-08 3.115280960760116774e-08 2.527211011847781998e-03 2.527211011847781998e-03 3.115280960760116774e-08 2.527211011847781998e-03 2.969363750747756399e+02
3.054207936736107293e-08 3.054207936736107293e-08 2.526757022963319749e-03 2.526757022963319749e-03 3.054207936736107293e-08 2.526757022963319749e-03 2.969630410767696844e+02
2.996197434047527480e-08 2.996197434047527480e-08 2.526303067802554078e-03 2.526303067802554078e-03 2.996197434047527480e-08 2.526303067802554078e-03 2.969897070787636721e+02
2.943107070425311291e-08 2.943107070425311291e-08 2.525849165340962859e-03 2.525849165340962859e-03 2.943107070425311291e-08 2.525849165340962859e-03 2.970163730807577167e+02
2.896760510159574380e-08 2.896760510159574380e-08 2.525395338246058489e-03 2.525395338246058489e-03 2.896760510159574380e-08 2.525395338246058489e-03 2.970430390827517613e+02
2.858072646969990776e-08 2.858072646969990776e-08 2.524941614520147173e-03 2.524941614520147173e-03 2.858072646969990776e-08 2.524941614520147173e-03 2.970697050847457490e+02
2.827115572939285110e-08 2.827115572939285110e-08 2.524488023267636161e-03 2.524488023267636161e-03 2.827115572939285110e-08 2.524488023267636161e-03 2.970963710867397936e+02
2.803121783611114994e-08 2.803121783611114994e-08 2.524034592521785195e-03 2.524034592521785195e-03 2.803121783611114994e-08 2.524034592521785195e-03 2.971230370887337813e+02
2.784543107364229904e-08 2.784543107364229904e-08 2.523581346958527448e-03 2.523581346958527448e-03 2.784543107364229904e-08 2.523581346958527448e-03 2.971497030907278258e+02
2.769210037787553547e-08 2.769210037787553547e-08 2.523128306393048002e-03 2.523128306393048002e-03 2.769210037787553547e-08 2.523128306393048002e-03 2.971763690927218136e+02
2.754314435791901630e-08 2.754314435791901630e-08 2.522675483295531464e-03 2.522675483295531464e-03 2.754314435791901630e-08 2.522675483295531464e-03 2.972030350947158581e+02
2.736918451500982684e-08 2.736918451500982684e-08 2.522222881707751694e-03 2.522222881707751694e-03 2.736918451500982684e-08 2.522222881707751694e-03 2.972297010967098458e+02
2.713998408655769968e-08 2.713998408655769968e-08 2.521770497642566479e-03 2.521770497642566479e-03 2.713998408655769968e-08 2.521770497642566479e-03 2.972563670987038904e+02
2.682722744575893894e-08 2.682722744575893894e-08 2.521318318744848481e-03 2.521318318744848481e-03 2.682722744575893894e-08 2.521318318744848481e-03 2.972830331006978781e+02
2.640679017398675340e-08 2.640679017398675340e-08 2.520866324928554194e-03 2.520866324928554194e-03 2.640679017398675340e-08 2.520866324928554194e-03 2.973096991026919227e+02
2.586242504405270464e-08 2.586242504405270464e-08 2.520414491842398307e-03 2.520414491842398307e-03 2.586242504405270464e-08 2.520414491842398307e-03 2.973363651046859104e+02
2.518033834960183063e-08 2.518033834960183063e-08 2.519962790452877355e-03 2.519962790452877355e-03 2.518033834960183063e-08 2.519962790452877355e-03 2.973630311066799550e+02
2.435859942960671447e-08 2.435859942960671447e-08 2.519511188489505140e-03 2.519511188489505140e-03 2.435859942960671447e-08 2.519511188489505140e-03 2.973896971086739427e+02
2.340250351652077552e-08 2.340250351652077552e-08 2.519059655303996104e-03 2.519059655303996104e-03 2.340250351652077552e-08 2.519059655303996104e-03 2.974163631106679873e+02
2.232450818786189391e-08 2.232450818786189391e-08 2.518608162611308404e-03 2.518608162611308404e-03 2.232450818786189391e-08 2.518608162611308404e-03 2.974430291126620318e+02
2.114328458657369154e-08 2.114328458657369154e-08 2.518156685496807014e-03 2.518156685496807014e-03 2.114328458657369154e-08 2.518156685496807014e-03 2.974696951146560195e+02
1.988644496420185625e-08 1.988644496420185625e-08 2.517705208361203581e-03 2.517705208361203581e-03 1.988644496420185625e-08 2.517705208361203581e-03 2.974963611166500641e+02
1.857260817939522653e-08 1.857260817939522653e-08 2.517253719548159883e-03 2.517253719548159883e-03 1.857260817939522653e-08 2.517253719548159883e-03 2.975230271186440518e+02
1.723212820635312717e-08 1.723212820635312717e-08 2.516802210500829282e-03 2.516802210500829282e-03 1.723212820635312717e-08 2.516802210500829282e-03 2.975496931206380964e+02
1.589247257410313171e-08 1.589247257410313171e-08 2.516350682331532519e-03 2.516350682331532519e-03 1.589247257410313171e-08 2.516350682331532519e-03 2.975763591226320841e+02
1.457852968129045007e-08 1.457852968129045007e-08 2.515899141514250665e-03 2.515899141514250665e-03 1.457852968129045007e-08 2.515899141514250665e-03 2.976030251246261287e+02
1.331198417657542820e-08 1.331198417657542820e-08 2.515447598299297340e-03 2.515447598299297340e-03 1.331198417657542820e-08 2.515447598299297340e-03 2.976296911266201164e+02
1.211444287149623196e-08 1.211444287149623196e-08 2.514996070025218074e-03 2.514996070025218074e-03 1.211444287149623196e-08 2.514996070025218074e-03 2.976563571286141610e+02
1.099160310821044517e-08 1.099160310821044517e-08 2.514544573771196421e-03 2.514544573771196421e-03 1.099160310821044517e-08 2.514544573771196421e-03 2.976830231306081487e+02
9.955383450587405219e-09 9.955383450587405219e-09 2.514093124438380837e-03 2.514093124438380837e-03 9.955383450587405219e-09 2.514093124438380837e-03 2.977096891326021932e+02
9.010972635101483697e-09 9.010972635101483697e-09 2.513641740344082966e-03 2.513641740344082966e-03 9.010972635101483697e-09 2.513641740344082966e-03 2.977363551345961810e+02
8.159292026452762091e-09 8.159292026452762091e-09 2.513190438596071136e-03 2.513190438596071136e-03 8.159292026452762091e-09 2.513190438596071136e-03 2.977630211365902255e+02
7.398178528012362384e-09 7.398178528012362384e-09 2.512739234481183113e-03 2.512739234481183113e-03 7.398178528012362384e-09 2.512739234481183113e-03 2.977896871385842132e+02
6.723094863729221712e-09 6.723094863729221712e-09 2.512288140859469162e-03 2.512288140859469162e-03 6.723094863729221712e-09 2.512288140859469162e-03 2.978163531405782578e+02
6.129742184091408358e-09 6.129742184091408358e-09 2.511837170085491969e-03 2.511837170085491969e-03 6.129742184091408358e-09 2.511837170085491969e-03 2.978430191425723024e+02
5.607175454585667492e-09 5.607175454585667492e-09 2.511386330938443316e-03 2.511386330938443316e-03 5.607175454585667492e-09 2.511386330938443316e-03 2.978696851445662901e+02
5.149400645286319368e-09 5.149400645286319368e-09 2.510935628476455937e-03 2.510935628476455937e-03 5.149400645286319368e-09 2.510935628476455937e-03 2.978963511465603347e+02
4.749165020030375928e-09 4.749165020030375928e-09 2.510485067579694678e-03 2.510485067579694678e-03 4.749165020030375928e-09 2.510485067579694678e-03 2.979230171485543224e+02
4.399313375811543198e-09 4.399313375811543198e-09 2.510034651332612807e-03 2.510034651332612807e-03 4.399313375811543198e-09 2.510034651332612807e-03 2.979496831505483669e+02
4.093306101660569009e-09 4.093306101660569009e-09 2.509584381248771735e-03 2.509584381248771735e-03 4.093306101660569009e-09 2.509584381248771735e-03 2.979763491525423547e+02
3.826176127813574742e-09 3.826176127813574742e-09 2.509134258600872591e-03 2.509134258600872591e-03 3.826176127813574742e-09 2.509134258600872591e-03 2.980030151545363992e+02
3.591235587624748491e-09 3.591235587624748491e-09 2.508684283381836834e-03 2.508684283381836834e-03 3.591235587624748491e-09 2.508684283381836834e-03 2.980296811565303869e+02
3.384878127260541327e-09 3.384878127260541327e-09 2.508234454413719137e-03 2.508234454413719137e-03 3.384878127260541327e-09 2.508234454413719137e-03 2.980563471585244315e+02
3.203620324836585762e-09 3.203620324836585762e-09 2.507784771007607032e-03 2.507784771007607032e-03 3.203620324836585762e-09 2.507784771007607032e-03 2.980830131605184192e+02
3.044405341027400258e-09 3.044405341027400258e-09 2.507335232273448164e-03 2.507335232273448164e-03 3.044405341027400258e-09 2.507335232273448164e-03 2.981096791625124638e+02
2.904648189105128609e-09 2.904648189105128609e-09 2.506885837155328495e-03 2.506885837155328495e-03 2.904648189105128609e-09 2.506885837155328495e-03 2.981363451645064515e+02
2.782515156386877949e-09 2.782515156386877949e-09 2.506436584944627798e-03 2.506436584944627798e-03 2.782515156386877949e-09 2.506436584944627798e-03 2.981630111665004961e+02
2.675346450453374360e-09 2.675346450453374360e-09 2.505987474711901617e-03 2.505987474711901617e-03 2.675346450453374360e-09 2.505987474711901617e-03 2.981896771684944838e+02
2.581747457336589641e-09 2.581747457336589641e-09 2.505538505239735328e-03 2.505538505239735328e-03 2.581747457336589641e-09 2.505538505239735328e-03 2.982163431704885284e+02
2.500276241531611938e-09 2.500276241531611938e-09 2.505089675675421703e-03 2.505089675675421703e-03 2.500276241531611938e-09 2.505089675675421703e-03 2.982430091724825161e+02
2.429574432623117111e-09 2.429574432623117111e-09 2.504640985154955261e-03 2.504640985154955261e-03 2.429574432623117111e-09 2.504640985154955261e-03 2.982696751744765606e+02
2.368419788711712592e-09 2.368419788711712592e-09 2.504192432760453044e-03 2.504192432760453044e-03 2.368419788711712592e-09 2.504192432760453044e-03 2.982963411764706052e+02
2.315883579006463743e-09 2.315883579006463743e-09 2.503744017707758892e-03 2.503744017707758892e-03 2.315883579006463743e-09 2.503744017707758892e-03 2.983230071784645929e+02
2.270702201647741200e-09 2.270702201647741200e-09 2.503295739100686035e-03 2.503295739100686035e-03 2.270702201647741200e-09 2.503295739100686035e-03 2.983496731804586375e+02
2.232181688870557996e-09 2.232181688870557996e-09 2.502847595906998110e-03 2.502847595906998110e-03 2.232181688870557996e-09 2.502847595906998110e-03 2.983763391824526252e+02
2.199671035337224448e-09 2.199671035337224448e-09 2.502399587250320190e-03 2.502399587250320190e-03 2.199671035337224448e-09 2.502399587250320190e-03 2.984030051844466698e+02
2.172617238117930841e-09 2.172617238117930841e-09 2.501951712274432232e-03 2.501951712274432232e-03 2.172617238117930841e-09 2.501951712274432232e-03 2.984296711864406575e+02
2.150588025323498246e-09 2.150588025323498246e-09 2.501503970155112902e-03 2.501503970155112902e-03 2.150588025323498246e-09 2.501503970155112902e-03 2.984563371884347021e+02
2.133256474287103330e-09 2.133256474287103330e-09 2.501056360115746016e-03 2.501056360115746016e-03 2.133256474287103330e-09 2.501056360115746016e-03 2.984830031904286898e+02
2.120421864400462738e-09 2.120421864400462738e-09 2.500608881481017169e-03 2.500608881481017169e-03 2.120421864400462738e-09 2.500608881481017169e-03 2.985096691924227343e+02
2.111836853461124944e-09 2.111836853461124944e-09 2.500161533619005196e-03 2.500161533619005196e-03 2.111836853461124944e-09 2.500161533619005196e-03 2.985363351944167221e+02
2.107419062854774930e-09 2.107419062854774930e-09 2.499714315939771409e-03 2.499714315939771409e-03 2.107419062854774930e-09 2.499714315939771409e-03 2.985630011964107666e+02
2.107090747544701957e-09 2.107090747544701957e-09 2.499267227962937918e-03 2.499267227962937918e-03 2.107090747544701957e-09 2.499267227962937918e-03 2.985896671984047543e+02
2.110781988414713317e-09 2.110781988414713317e-09 2.498820269269263691e-03 2.498820269269263691e-03 2.110781988414713317e-09 2.498820269269263691e-03 2.986163332003987989e+02
2.118428149057727880e-09 2.118428149057727880e-09 2.498373439497700733e-03 2.498373439497700733e-03 2.118428149057727880e-09 2.498373439497700733e-03 2.986429992023927866e+02
2.129921487595677791e-09 2.129921487595677791e-09 2.497926738296866490e-03 2.497926738296866490e-03 2.129921487595677791e-09 2.497926738296866490e-03 2.986696652043868312e+02
2.145239554344186095e-09 2.145239554344186095e-09 2.497480165352214832e-03 2.497480165352214832e-03 2.145239554344186095e-09 2.497480165352214832e-03 2.986963312063808189e+02
2.164297329819037655e-09 2.164297329819037655e-09 2.497033720404450135e-03 2.497033720404450135e-03 2.164297329819037655e-09 2.497033720404450135e-03 2.987229972083748635e+02
2.186997423024784516e-09 2.186997423024784516e-09 2.496587403187237268e-03 2.496587403187237268e-03 2.186997423024784516e-09 2.496587403187237268e-03 2.987496632103689080e+02
2.213254630177918827e-09 2.213254630177918827e-09 2.496141213436269424e-03 2.496141213436269424e-03 2.213254630177918827e-09 2.496141213436269424e-03 2.987763292123628958e+02
2.242985853885742807e-09 2.242985853885742807e-09 2.495695150910523692e-03 2.495695150910523692e-03 2.242985853885742807e-09 2.495695150910523692e-03 2.988029952143569403e+02
2.276017408934961541e-09 2.276017408934961541e-09 2.495249215280326283e-03 2.495249215280326283e-03 2.276017408934961541e-09 2.495249215280326283e-03 2.988296612163509280e+02
2.312457618722024815e-09 2.312457618722024815e-09 2.494803406255802734e-03 2.494803406255802734e-03 2.312457618722024815e-09 2.494803406255802734e-03 2.988563272183449726e+02
2.352232278641680591e-09 2.352232278641680591e-09 2.494357723641194274e-03 2.494357723641194274e-03 2.352232278641680591e-09 2.494357723641194274e-03 2.988829932203389603e+02
2.395300437093416043e-09 2.395300437093416043e-09 2.493912167180108771e-03 2.493912167180108771e-03 2.395300437093416043e-09 2.493912167180108771e-03 2.989096592223330049e+02
2.441672217647935369e-09 2.441672217647935369e-09 2.493466736622415147e-03 2.493466736622415147e-03 2.441672217647935369e-09 2.493466736622415147e-03 2.989363252243269926e+02
2.491380333758099645e-09 2.491380333758099645e-09 2.493021431771315095e-03 2.493021431771315095e-03 2.491380333758099645e-09 2.493021431771315095e-03 2.989629912263210372e+02
2.544321140877411848e-09 2.544321140877411848e-09 2.492576252315405801e-03 2.492576252315405801e-03 2.544321140877411848e-09 2.492576252315405801e-03 2.989896572283150249e+02
2.600828324489126105e-09 2.600828324489126105e-09 2.492131198035787715e-03 2.492131198035787715e-03 2.600828324489126105e-09 2.492131198035787715e-03 2.990163232303090695e+02
2.660925368880506668e-09 2.660925368880506668e-09 2.491686268892143695e-03 2.491686268892143695e-03 2.660925368880506668e-09 2.491686268892143695e-03 2.990429892323030572e+02
2.724648665226966204e-09 2.724648665226966204e-09 2.491241464771788271e-03 2.491241464771788271e-03 2.724648665226966204e-09 2.491241464771788271e-03 2.990696552342971017e+02
2.792065619270703170e-09 2.792065619270703170e-09 2.490796785581391153e-03 2.490796785581391153e-03 2.792065619270703170e-09 2.490796785581391153e-03 2.990963212362911463e+02
2.863220932056597826e-09 2.863220932056597826e-09 2.490352231270690463e-03 2.490352231270690463e-03 2.863220932056597826e-09 2.490352231270690463e-03 2.991229872382851340e+02
2.938122826691343079e-09 2.938122826691343079e-09 2.489907801854097415e-03 2.489907801854097415e-03 2.938122826691343079e-09 2.489907801854097415e-03 2.991496532402791786e+02
3.016499712703156165e-09 3.016499712703156165e-09 2.489463497147120265e-03 2.489463497147120265e-03 3.016499712703156165e-09 2.489463497147120265e-03 2.991763192422731663e+02
3.098642004521060876e-09 3.098642004521060876e-09 2.489019317035895233e-03 2.489019317035895233e-03 3.098642004521060876e-09 2.489019317035895233e-03 2.992029852442672109e+02
3.184333197289830084e-09 3.184333197289830084e-09 2.488575261578959263e-03 2.488575261578959263e-03 3.184333197289830084e-09 2.488575261578959263e-03 2.992296512462611986e+02
3.273326424961609312e-09 3.273326424961609312e-09 2.488131330610003546e-03 2.488131330610003546e-03 3.273326424961609312e-09 2.488131330610003546e-03 2.992563172482552432e+02
3.365424214006974230e-09 3.365424214006974230e-09 2.487687523846945567e-03 2.487687523846945567e-03 3.365424214006974230e-09 2.487687523846945567e-03 2.992829832502492309e+02
3.460438612578663912e-09 3.460438612578663912e-09 2.487243840959431525e-03 2.487243840959431525e-03 3.460438612578663912e-09 2.487243840959431525e-03 2.993096492522432754e+02
3.557948731961915280e-09 3.557948731961915280e-09 2.486800281241964561e-03 2.486800281241964561e-03 3.557948731961915280e-09 2.486800281241964561e-03 2.993363152542372632e+02
3.658369490595317809e-09 3.658369490595317809e-09 2.486356843959258277e-03 2.486356843959258277e-03 3.658369490595317809e-09 2.486356843959258277e-03 2.993629812562313077e+02
3.761707745320776107e-09 3.761707745320776107e-09 2.485913528507152723e-03 2.485913528507152723e-03 3.761707745320776107e-09 2.485913528507152723e-03 2.993896472582252954e+02
3.868167769053758820e-09 3.868167769053758820e-09 2.485470333976131079e-03 2.485470333976131079e-03 3.868167769053758820e-09 2.485470333976131079e-03 2.994163132602193400e+02
3.978294433885516325e-09 3.978294433885516325e-09 2.485027259345286461e-03 2.485027259345286461e-03 3.978294433885516325e-09 2.485027259345286461e-03 2.994429792622133277e+02
4.092929838638618662e-09 4.092929838638618662e-09 2.484584303643640364e-03 2.484584303643640364e-03 4.092929838638618662e-09 2.484584303643640364e-03 2.994696452642073723e+02
4.212912976671952255e-09 4.212912976671952255e-09 2.484141465631146961e-03 2.484141465631146961e-03 4.212912976671952255e-09 2.484141465631146961e-03 2.994963112662013600e+02
4.340343087797825013e-09 4.340343087797825013e-09 2.483698744281382081e-03 2.483698744281382081e-03 4.340343087797825013e-09 2.483698744281382081e-03 2.995229772681954046e+02
4.477081606086197773e-09 4.477081606086197773e-09 2.483256139072239060e-03 2.483256139072239060e-03 4.477081606086197773e-09 2.483256139072239060e-03 2.995496432701894491e+02
4.625367013202284407e-09 4.625367013202284407e-09 2.482813649535772337e-03 2.482813649535772337e-03 4.625367013202284407e-09 2.482813649535772337e-03 2.995763092721834369e+02
4.787950777851327175e-09 4.787950777851327175e-09 2.482371275541878520e-03 2.482371275541878520e-03 4.787950777851327175e-09 2.482371275541878520e-03 2.996029752741774814e+02
4.967957510992548646e-09 4.967957510992548646e-09 2.481929017588450134e-03 2.481929017588450134e-03 4.967957510992548646e-09 2.481929017588450134e-03 2.996296412761714691e+02
5.168265388293325308e-09 5.168265388293325308e-09 2.481486876312129827e-03 2.481486876312129827e-03 5.168265388293325308e-09 2.481486876312129827e-03 2.996563072781655137e+02
5.393425390738227259e-09 5.393425390738227259e-09 2.481044853247329953e-03 2.481044853247329953e-03 5.393425390738227259e-09 2.481044853247329953e-03 2.996829732801595014e+02
5.647199964589091257e-09 5.647199964589091257e-09 2.480602951351573195e-03 2.480602951351573195e-03 5.647199964589091257e-09 2.480602951351573195e-03 2.997096392821535460e+02
5.933230531791685901e-09 5.933230531791685901e-09 2.480161174261032945e-03 2.480161174261032945e-03 5.933230531791685901e-09 2.480161174261032945e-03 2.997363052841475337e+02
6.255160189593082928e-09 6.255160189593082928e-09 2.479719526637938574e-03 2.479719526637938574e-03 6.255160189593082928e-09 2.479719526637938574e-03 2.997629712861415783e+02
6.616185728969459809e-09 6.616185728969459809e-09 2.479278014424882420e-03 2.479278014424882420e-03 6.616185728969459809e-09 2.479278014424882420e-03 2.997896372881355660e+02
7.018755624698856748e-09 7.018755624698856748e-09 2.478836645067745634e-03 2.478836645067745634e-03 7.018755624698856748e-09 2.478836645067745634e-03 2.998163032901296106e+02
7.462969810696610678e-09 7.462969810696610678e-09 2.478395426203282726e-03 2.478395426203282726e-03 7.462969810696610678e-09 2.478395426203282726e-03 2.998429692921235983e+02
7.950546794219399483e-09 7.950546794219399483e-09 2.477954366921328484e-03 2.477954366921328484e-03 7.950546794219399483e-09 2.477954366921328484e-03 2.998696352941176428e+02
8.479322332162508900e-09 8.479322332162508900e-09 2.477513478444744524e-03 2.477513478444744524e-03 8.479322332162508900e-09 2.477513478444744524e-03 2.998963012961116306e+02
9.044516432286944423e-09 9.044516432286944423e-09 2.477072771851609404e-03 2.477072771851609404e-03 9.044516432286944423e-09 2.477072771851609404e-03 2.999229672981056751e+02
9.639203238763671792e-09 9.639203238763671792e-09 2.476632258075572510e-03 2.476632258075572510e-03 9.639203238763671792e-09 2.476632258075572510e-03 2.999496333000996628e+02
1.025360687982213743e-08 1.025360687982213743e-08 2.476191947926734051e-03 2.476191947926734051e-03 1.025360687982213743e-08 2.476191947926734051e-03 2.999762993020937074e+02
1.087334352457857453e-08 1.087334352457857453e-08 2.475751849505968601e-03 2.475751849505968601e-03 1.087334352457857453e-08 2.475751849505968601e-03 3.000029653040877520e+02
1.148559045076893425e-08 1.148559045076893425e-08 2.475311969426241543e-03 2.475311969426241543e-03 1.148559045076893425e-08 2.475311969426241543e-03 3.000296313060817397e+02
1.207201455517834520e-08 1.207201455517834520e-08 2.474872313107738878e-03 2.474872313107738878e-03 1.207201455517834520e-08 2.474872313107738878e-03 3.000562973080757843e+02
1.261203626200361807e-08 1.261203626200361807e-08 2.474432881226797630e-03 2.474432881226797630e-03 1.261203626200361807e-08 2.474432881226797630e-03 3.000829633100697720e+02
1.308469164093100635e-08 1.308469164093100635e-08 2.473993669844723377e-03 2.473993669844723377e-03 1.308469164093100635e-08 2.473993669844723377e-03 3.001096293120638165e+02
1.346901811761409367e-08 1.346901811761409367e-08 2.473554670559154848e-03 2.473554670559154848e-03 1.346901811761409367e-08 2.473554670559154848e-03 3.001362953140578043e+02
1.374461471107125127e-08 1.374461471107125127e-08 2.473115869460456445e-03 2.473115869460456445e-03 1.374461471107125127e-08 2.473115869460456445e-03 3.001629613160518488e+02
1.389572537442386428e-08 1.389572537442386428e-08 2.472677248523631743e-03 2.472677248523631743e-03 1.389572537442386428e-08 2.472677248523631743e-03 3.001896273180458365e+02
1.390826533905971476e-08 1.390826533905971476e-08 2.472238786302363364e-03 2.472238786302363364e-03 1.390826533905971476e-08 2.472238786302363364e-03 3.002162933200398811e+02
1.377321451762128056e-08 1.377321451762128056e-08 2.471800457412291763e-03 2.471800457412291763e-03 1.377321451762128056e-08 2.471800457412291763e-03 3.002429593220338688e+02
